Periods,Solar PV
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,155.417147355637
10,370.19027260514247
11,562.9979200884576
12,705.2305857504417
13,788.5135453973115
14,805.9916592621134
15,777.3380498798659
16,695.2528970974707
17,554.8854872708202
18,367.3103695190509
19,152.64787875043234
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,153.3690630469054
34,362.9898310563907
35,555.8909459937148
36,700.8299249858633
37,783.1173108168678
38,806.8472813413507
39,784.965310698886
40,701.1337177066918
41,556.0809096029716
42,365.3208407081958
43,155.39687372439596
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,148.246637733268
58,355.41157213029913
59,548.1643718270129
60,694.7306461700672
61,783.0424982700326
62,809.6395024343891
63,782.8782665873185
64,723.3058128464527
65,559.5320751748523
66,376.61948772232273
67,156.8453841977177
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,68.88187791702067
82,334.6289336558766
83,496.99078663704864
84,698.0291550510054
85,771.3905275833438
86,638.0148924583061
87,778.8060488646812
88,695.0749170326927
89,561.2816774076176
90,371.6357673750193
91,160.00720058976006
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,137.86536332136052
106,344.4516431571592
107,534.1802487998289
108,687.3740245859116
109,779.823825166495
110,801.3883262140357
111,777.8466705199187
112,696.858054988609
113,565.0256372672413
114,373.75846070141375
115,161.0143488474021
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,93.2958761319808
130,336.92876541800103
131,537.4659473234475
132,690.6516640027612
133,777.9153517069027
134,759.4347603409086
135,721.3887184250227
136,689.4272121900977
137,555.5602738236014
138,372.33154411869054
139,159.78590220829577
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,137.85526642321412
154,348.27273814635754
155,541.84374260377
156,689.044337623994
157,773.8723881734584
158,803.0744605510173
159,778.1515757532758
160,699.9246754233894
161,560.178462900494
162,383.8967859226753
163,164.13982987420286
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,61.28105824866402
178,84.8085221365017
179,202.485499601547
180,674.5720859313554
181,760.7480604475808
182,789.678923692602
183,791.816610031318
184,660.7556325595672
185,554.836132321762
186,373.67401374975856
187,164.83546816731504
188,0.0
189,0.0
190,0.0
