Periods,Solar PV
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,153.79949077007004
10,373.9237564056846
11,569.9346257115824
12,702.1292287001942
13,791.5092055954964
14,815.5704889004695
15,787.782255929966
16,698.9885119608623
17,561.7646120843851
18,367.58687393313215
19,154.5790465117001
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,152.33928985863668
34,366.15810987366297
35,557.588405546833
36,702.5703400277317
37,788.7879595957234
38,816.2449033803256
39,790.6551390400541
40,703.9790150447062
41,558.8672849679921
42,370.0056294537853
43,156.59376750932373
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,143.74881449320966
58,355.39101322879543
59,545.0092825790309
60,693.9476943607592
61,789.6845206539462
62,817.0228150043364
63,792.6810546668316
64,735.0355992382791
65,566.1820277459548
66,381.6628877486092
67,158.92917713396108
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,67.76755717373888
82,313.2449107343609
83,543.1726730973977
84,690.9790282503948
85,780.6770897411903
86,548.2180708699238
87,791.7001233473186
88,609.2039274001457
89,563.9869926504956
90,376.28262080249334
91,160.8658703467617
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,136.36447144611918
106,346.38568912701277
107,538.4422051546201
108,686.6819615364286
109,779.2070268467869
110,811.2732283127526
111,787.5916632266885
112,700.0550771601268
113,568.1999018300938
114,374.5997879395846
115,163.45154540497307
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,97.55411899858842
130,275.00884917984627
131,540.7406716979066
132,689.8722421295578
133,783.3647556465623
134,782.8773442288611
135,720.583963359828
136,683.0544871226772
137,557.873885721805
138,373.22235139941273
139,161.31415441859147
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,136.00401061296375
154,350.1075245216407
155,542.4924823599307
156,690.7023516976323
157,772.6812379352832
158,809.2481445595253
159,781.2574848041764
160,705.2137290164783
161,559.7980813547866
162,394.13576224722334
163,166.21707241530032
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,77.47461141935098
178,90.71590705968985
179,160.4432641896026
180,668.2622026874644
181,764.0163492752043
182,771.9616798723226
183,737.9505151319055
184,695.7287092289149
185,545.4280491278881
186,378.17214121125346
187,167.68823450433453
188,0.0
189,0.0
