Periods,Solar PV
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,26.461098680102108
9,157.28999358698354
10,424.1911708747829
11,570.675050383518
12,609.1293417805965
13,724.8445317822456
14,745.0839810707087
15,763.5809833158065
16,681.4402838384747
17,498.7020342845899
18,271.43055670788164
19,91.91748435890004
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,16.385438432641877
33,66.93629811313585
34,360.8055764803001
35,624.4073648899782
36,742.8803922673844
37,776.998776694121
38,790.0104368403773
39,768.6005038566215
40,592.6672492097337
41,509.08920771895123
42,301.9732124292901
43,54.272861801294674
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,29.614480078168015
57,238.8814891418831
58,376.7152153672522
59,499.0058762427969
60,739.5312410654986
61,810.8616699001773
62,766.451790263022
63,781.2757836212713
64,678.7598749036475
65,243.2212312209712
66,128.68298813041486
67,58.01580278374718
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,12.292796368431318
81,90.74540664455867
82,447.001774626506
83,584.9055535536522
84,722.4353241138782
85,823.2114763956072
86,682.6922338403834
87,482.0814966942699
88,165.12061113771696
89,176.89990016759316
90,178.72002253350783
91,71.3548618187602
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,27.757719912449698
105,236.44541780526055
106,449.50639203350835
107,632.3960134583754
108,754.9089274785596
109,827.711984093319
110,836.9626973682247
111,789.8210596155684
112,645.9240279973067
113,505.4766613220144
114,306.5126958225572
115,97.4037345611736
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,27.650111254525203
129,230.4150532902776
130,445.3857592378378
131,627.9588322002055
132,750.552249322054
133,799.9001742166465
134,826.7050863025864
135,748.7937092405836
136,659.1712468505292
137,519.1869867083527
138,325.41495152666437
139,103.98868028015822
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,26.55578343479181
153,225.94669360247227
154,437.923355411182
155,619.6428330469554
156,754.1739811947464
157,831.0180459424757
158,837.7722127537648
159,787.3440450024474
160,650.7894439983122
161,466.6867222686245
162,316.4339756560705
163,101.63131492617384
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,23.62592979960144
177,225.16867974122437
178,426.05966033402285
179,595.7538967304707
180,761.3965132584611
181,822.4349186516174
182,830.679932293163
183,792.7762418525848
184,688.5804442935057
185,523.1546031223415
