Periods,Solar PV
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,28.163956556040652
9,158.88979758368617
10,428.0571395704952
11,635.8569763228114
12,752.2901602328005
13,819.8642957615521
14,827.0578874293701
15,779.1544984319041
16,672.9289591482942
17,508.01666203180355
18,304.3695027822287
19,92.40663390495301
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,27.434038364329876
33,227.39258605805696
34,444.4166901020325
35,622.7568485704661
36,749.155697709683
37,821.9235639577857
38,826.3352331529142
39,756.8097837491086
40,675.9614537078281
41,513.6010322530859
42,307.40726507556013
43,94.16890295007778
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,29.35219767948896
57,222.74152384904994
58,440.59016907063614
59,625.2239092415737
60,749.2914719750689
61,818.4381062237401
62,827.1737590853819
63,742.0129698567292
64,649.0610772695987
65,507.9222560967927
66,303.6245303695922
67,89.50904214583603
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,28.29887338331359
81,216.05801491384318
82,433.94628653662494
83,616.5277667831169
84,735.5118561303523
85,809.6766853788239
86,815.1847724973882
87,535.2103323796283
88,324.3462098976404
89,494.0374695107383
90,284.94610978681845
91,95.84332826162009
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,25.247129389677994
105,218.71288307786625
106,438.04150095397034
107,618.4924769235209
108,744.6969230341172
109,817.706511429688
110,824.3335799904314
111,775.8672385926542
112,608.7253241439406
113,494.5024470302584
114,193.87852692086798
115,102.0848234318159
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,26.199685207492507
129,222.32742772294517
130,440.5566029732801
131,620.6310595238298
132,748.5221353953309
133,819.4040703873691
134,824.7796117319443
135,785.1789959391252
136,681.799927020493
137,516.4194685772129
138,314.2962885799513
139,101.02159386441318
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,26.322872082869864
153,220.50966548538233
154,438.0796862048833
155,621.8541173443007
156,747.3084504069934
157,814.0850968692752
158,831.2794331399709
159,790.5397848125139
160,683.4434510836363
161,519.1118929965883
162,317.93972345337556
163,104.34295515491534
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,25.384777937971386
177,216.37885157693205
178,437.05658269590964
179,600.2025779361256
180,731.9173549052734
181,811.3568251268014
182,819.1695506302581
183,709.9828225013387
184,660.2862223365096
