Periods,Solar PV
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,10.128968709798245
9,155.74282284361976
10,424.4562535722303
11,520.040673238004
12,684.4668027081825
13,758.8773000487006
14,800.4926802902422
15,770.0310537027906
16,663.5963501728521
17,504.8630963564592
18,303.08758136672645
19,95.0839785799639
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,26.379449506653884
33,46.47515074150941
34,129.4787720294786
35,591.6303640038532
36,577.1338240905789
37,643.0675480484612
38,814.9185735005648
39,691.0149545648172
40,671.3408535910485
41,509.21168506399226
42,307.3956042990909
43,62.062285786597734
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,17.245040342931365
57,96.07946875668675
58,436.0601366679155
59,628.9799479555671
60,734.5882049940228
61,708.3651128266271
62,825.1013355921276
63,779.7051452627461
64,671.1872080469458
65,502.109010182414
66,86.56338054733189
67,56.291618874222436
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,19.331869207043844
81,119.8480561567035
82,371.27166969215455
83,419.66290425509754
84,740.3486149140397
85,752.4899442202386
86,835.0465921346015
87,766.2029021653618
88,433.52245264307186
89,116.83375129905188
90,220.2729315147622
91,29.076446354288503
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,25.491351876816267
105,230.5332254504267
106,435.7527239236838
107,621.937663182438
108,748.6024659219989
109,830.7203269732086
110,841.5116411828895
111,788.3741626026261
112,677.354901015305
113,514.6988247393667
114,315.5295129145411
115,99.05666592971455
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,26.434645215970054
129,221.70851055472087
130,439.2983926188083
131,611.0318897453694
132,699.9575300718576
133,813.1802368915412
134,726.1548595471088
135,576.4607284478419
136,667.4222263711747
137,513.0314284916689
138,314.3466587431777
139,102.52204035785432
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,24.307757515323164
153,221.1056601516718
154,433.16758865461264
155,613.2684819353797
156,745.1388186078043
157,804.0616072168791
158,837.3861783426483
159,792.0810696993635
160,680.9887294070008
161,516.9138639535668
162,316.4188635388569
163,102.42267353081442
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,20.37941677762991
177,217.67381655492233
178,428.63419628599127
179,571.028350358528
180,703.1236223249201
181,805.0766046717548
182,813.7053115720901
183,745.517426138005
184,585.2984438823732
185,515.7562568855544
