Periods,Solar PV
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,31.89778001923978
9,236.97982592465223
10,451.7004611978008
11,629.5385592180775
12,721.1377688004445
13,775.6678786011315
14,655.9529404567317
15,494.8137107603252
16,615.6466117474129
17,466.507130793955
18,149.58355154059677
19,35.790127544470884
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,31.32923490935931
33,237.51256328140337
34,446.3629618867642
35,616.1233610432209
36,733.6222413044339
37,794.5428360922898
38,616.5363243310458
39,79.93426547999029
40,512.6612469751922
41,354.98013103563835
42,213.061347038156
43,85.69083592890055
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,30.234059967562363
57,235.95042597092933
58,442.10886746783564
59,611.0681812996319
60,732.2810735035102
61,781.8667311997223
62,786.4039427445227
63,729.7756195060879
64,534.5035249033327
65,75.389895721052
66,75.58454661511507
67,50.83227286331208
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,21.153319716114286
81,215.62691773403694
82,434.28530556117846
83,611.363926835764
84,727.076500915164
85,792.7534037101336
86,795.2237461028274
87,742.1911424241298
88,624.3674627230367
89,480.0942936264161
90,211.49040025913405
91,39.72201798098238
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,29.485515277669165
105,233.59705915349357
106,441.4592333606299
107,604.3939373957412
108,730.1767612854086
109,792.3814775129038
110,787.5807985430325
111,725.9366142989333
112,524.7572808821288
113,222.50864931685507
114,300.25279169772915
115,57.818238874755814
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,30.419200514216673
129,230.9338072409971
130,442.84140566117685
131,613.0229132855757
132,731.9031559596831
133,797.5128011050296
134,796.465488541042
135,612.1827992775956
136,221.6812072091412
137,158.94934674218416
138,227.01679824783344
139,29.828584061246463
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,29.273118193836552
153,227.98224378689957
154,439.69584061849895
155,611.727309590377
156,732.0527142145393
157,795.3943875505269
158,544.386710729124
159,574.6468171054516
160,481.8951563948284
161,459.37322037525087
162,287.54767808034154
163,67.55190626714393
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,28.37664034311689
177,226.06867514010875
178,438.9349461649998
179,610.6876914746132
180,729.6222871339608
181,797.320758949943
182,803.005558195679
183,704.3042713489879
184,516.0178657024163
185,500.0311645094606
