Periods,Solar PV
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,30.31654032830522
9,198.67421942372462
10,413.59941444075366
11,591.1460517047728
12,682.8103582324723
13,798.7798918964189
14,803.9890237959715
15,715.7395114171903
16,648.2038328711027
17,497.73697163127457
18,286.5302039683306
19,62.30976096054916
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,27.49362760573142
33,213.23996638656104
34,436.46544297016453
35,617.5094776422811
36,736.2742928422479
37,810.9942039300757
38,829.8476828466307
39,784.9708259505012
40,675.6183203555819
41,519.7475936535612
42,308.9435525004044
43,61.32323890378635
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,28.501335085572336
57,228.85699851421828
58,446.83965609527024
59,623.7615311989092
60,750.8420782179501
61,816.4052953202088
62,806.7427291103405
63,747.739739860366
64,671.0402970862166
65,509.34153402529984
66,301.4616141335542
67,66.03574546630759
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,28.460103826400832
81,226.01249130276918
82,444.63036588970203
83,621.6219281624979
84,750.98075869341
85,819.935637186602
86,829.5979767334882
87,774.0214971532968
88,663.3796429351395
89,513.3220545025114
90,125.51483474793217
91,62.02942395593123
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,28.41733594140954
105,193.57148830006966
106,430.5617032673448
107,606.8021075028432
108,738.9889376969
109,816.7978368218951
110,829.1418593631165
111,753.492345267545
112,676.3367887986917
113,509.8921386958736
114,312.62300077398135
115,102.86536699987872
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,8.185907892069224
129,100.0996389192438
130,437.5949262134743
131,330.4751866862671
132,741.2214206459671
133,814.680306316437
134,826.6879928058074
135,760.8772412470315
136,674.7449518464765
137,516.5854182745846
138,311.6419397753017
139,102.30834926144028
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,25.40070320989427
153,206.95379863822552
154,427.0988710587861
155,587.6226262796187
156,632.3775397412502
157,742.8695834678106
158,749.826237786467
159,770.3759699480742
160,680.1389981277279
161,516.499801141297
162,315.49853234439615
163,102.02576012973188
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,20.32563828654563
177,24.25261096588094
178,274.03957938390147
179,552.7039556814135
180,711.9198862662591
181,512.8084252820463
182,833.6381822805467
183,794.4682606863879
184,689.3002627514929
185,524.7989024642951
