Periods,Solar PV
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,159.01408438020127
10,369.2757046288992
11,569.209535616914
12,704.9649545841041
13,791.7183344339904
14,819.5235921455815
15,790.9600145801838
16,702.3328408233849
17,560.4873581200798
18,368.9036023869259
19,156.35955494252445
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,154.03848816033468
34,365.5878022232623
35,559.7873673860353
36,699.5774224160245
37,792.1584193340105
38,820.1782466787853
39,794.7220348018021
40,708.176754062414
41,566.5112234644104
42,371.3118245398787
43,158.15922463485416
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,148.2398799477966
58,354.69523780594926
59,546.9489972772894
60,697.3154146367636
61,786.8323482155921
62,821.0020612268285
63,796.6657853056224
64,703.6971755791875
65,565.7410094099289
66,373.44259297155685
67,160.53087361223257
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,76.21600263227988
82,263.5536368665047
83,549.5342777037023
84,696.7548574873236
85,783.9323712593712
86,760.8411260169204
87,769.3567187896209
88,218.81523610016296
89,565.0993953716668
90,377.43533989312175
91,163.72637755522035
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,137.0702342764758
106,341.05053105911253
107,544.9064332736828
108,692.4714499847335
109,773.2878016561144
110,791.8816939638871
111,715.130296176679
112,675.0853290017071
113,571.1642877345754
114,380.0894632806495
115,163.4478887960618
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,65.61227063989176
130,247.7348553372637
131,542.7706440810393
132,686.9325568465505
133,787.4605007882751
134,686.2656294698977
135,472.6861527455443
136,672.0841779724898
137,563.0610544361974
138,372.5598232641212
139,163.2626032139357
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,140.25799764053332
154,346.2344072135838
155,544.5244172995751
156,690.9157872022736
157,717.8688861419041
158,779.6984084222195
159,745.8802347974677
160,709.3736710339318
161,565.0205223350484
162,399.676367039439
163,165.84447907053192
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,92.67583679596562
178,90.71590705968985
179,202.6146624123514
180,628.5009833221188
181,747.2947512794497
182,737.0198433871001
183,674.7583937282873
184,717.1012536338629
185,555.933799025091
186,379.3159040343865
187,167.58930987485968
188,0.0
189,0.0
