Periods,Solar PV
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,30.31654032830522
9,198.69382394405523
10,413.6023942195416
11,591.1282190779164
12,682.7817068034822
13,798.7283816486138
14,803.9300507614587
15,715.6880794511703
16,648.1347791607345
17,497.6592101160519
18,286.462453135956
19,88.71338348232781
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,27.49362760573142
33,213.26914030491295
34,436.4695372752349
35,617.4869613017935
36,736.234448341867
37,810.9397853622205
38,829.7813073750477
39,784.8960363913997
40,675.5382906605257
41,519.6587374500532
42,308.85012039727695
43,92.2497720235597
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,28.501335085572336
57,228.90190831697169
58,446.84439966097716
59,623.7382805092041
60,750.799295313012
61,816.3498525653446
62,806.6838289712656
63,747.6785426839364
64,670.9625779545672
65,509.2588190543375
66,301.3792559794449
67,87.16324040965073
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,28.460103826400832
81,226.05638062017528
82,444.6352825057058
83,621.5989122676025
84,750.9377622497026
85,819.8789771413462
86,829.5319267619
87,773.9508773834716
88,663.3056728148428
89,513.2383212406495
90,125.51446946193857
91,95.76771821800787
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,28.41733594140954
105,193.59126935693823
106,430.56622530887734
107,606.7809533830124
108,738.9482098697013
109,816.742053601128
110,829.0766005869465
111,753.4328296310309
112,676.2606787290935
113,509.8145620603149
114,312.5333667301051
115,102.75176722952354
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,8.185907892069224
129,100.0999135080526
130,437.59990435663764
131,330.4741671492689
132,741.180592912769
133,814.6254217588265
134,826.6238315168778
135,760.8138712646233
136,674.6704773711662
137,516.5059429114799
138,311.5580371731091
139,102.2062853126959
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,25.40070320989427
153,206.98327367171882
154,427.1034417380626
155,587.6048184185555
156,632.3578427045427
157,742.8341491491678
158,749.7857085022453
159,770.3119612080529
160,680.0631948414145
161,516.4209153691137
162,315.41203417943143
163,101.93182319767334
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,20.32563828654563
177,24.25261096588094
178,274.0401407523557
179,552.6904936434489
180,711.8866570011917
181,512.8022863962748
182,833.5738974300426
183,794.3959782547137
184,689.2224322070095
185,524.7167938925811
